5,2.35074848930377
24,1.48884771837158
28,0.979033992832471
37,0.342825901748031
53,0.515429439805751
69,0.713414715449863
76,0.836582978875406
89,0.315913202424335
93,0.188450465186421
97,0.420176994154809
104,0.435925681389333
113,0.314074839578192
120,0.776268232585718
133,0.347670175440243
136,0.49122816686877
137,0.321958240992025
140,0.820928850596473
141,0.296120071462105
156,0.740094050988795
157,0.515326194981228
168,0.405108651208157
172,0.448956194500314
177,0.300489837609586
181,0.416683863123337
184,0.496893618277314
185,0.217220744643855
201,0.222050075217384
204,0.756461494537949
213,0.117276619774642
221,0.215432088011819
229,0.118101015790588
232,0.863165329102636
248,0.708889727837933
257,0.442449514834558
265,0.962423313620915
269,0.38055893682809
273,1.02098035896684
301,0.225429671504692
309,0.422466735447021
313,0.216552787210703
316,0.626810908019527
317,0.0986569303067681
328,0.305291157010295
332,0.485328006657683
345,0.194809320049643
348,0.640737822097538
353,0.188487717589206
357,0.465804163448403
376,0.732998212412559
377,0.366968684022238
380,0.681272678167784
389,0.0801290645571818
397,0.202314117978907
401,0.81646055782757
421,0.910102206599476
428,0.537472360218669
433,0.195922708421811
445,0.0937104787381284
449,0.17090200905662
456,0.225292123551056
465,0.564976237250861
472,0.707288657877037
485,0.442119207320861
488,0.957653363049502
489,0.340658972985583
492,0.381658448738452
493,0.171452286406861
508,0.3928739816739
509,0.0684005584449054
520,0.282514167550331
521,0.423793864389819
524,0.713142322576734
533,0.159784873058147
536,0.650193331241964
537,0.144414873524068
553,0.654550057546119
556,0.556051106971096
565,0.261999908629761
568,0.593240984965808
573,0.0699316390335061
577,0.185727231799286
581,0.439163871423085
584,0.172730705726158
597,0.155646294166691
604,0.262193874895778
609,0.291829610747446
617,0.686779003591543
641,0.126431272352252
653,0.394083914862713
661,0.234761251060447
665,0.291568656029821
668,0.387981691593978
669,0.421865021762296
680,0.188970866843854
685,0.416187733918087
697,0.508789621891804
705,0.919265278663819
709,0.0807104030075096
713,0.137438527294209
728,0.496321998399301
732,0.524343124788086
741,0.388730725001345
749,0.991398645453473
753,0.134712499126201
757,0.168705835943678
773,0.125680384189594
780,0.575055577374857
785,0.136716116834721
793,0.414448414800705
797,0.180579216728668
808,0.222928425074
817,0.757783896698545
824,0.510573421773882
829,0.0632847785183481
840,0.189221830861523
844,0.486723050256996
860,0.451505913880205
861,0.112437250800953
872,0.397021610436969
876,0.453445664317019
881,0.346621284052435
885,0.169601868143549
888,0.673311281696724
889,0.325788065977375
905,0.137999479380625
908,0.554521049109972
917,0.27092295615812
920,0.524606030336746
929,0.220455413617281
933,0.790097440598456
949,0.282728317534575
952,0.310567140415842
956,0.404971776946665
969,0.234473504734319
973,0.409711471917427
977,0.132017568643432
993,0.121444823456599
1005,0.0597192240813212
1013,0.0517768046312444
1020,0.420882517221994
1021,0.129200046344046
1032,0.372717006338317
1036,0.444152017244254
1037,0.234251728946932
1049,0.0920487657741706
1052,0.594634235515468
1057,0.803646133423149
1061,0.054603337632425
1065,0.118064296433084
1081,0.745332833342135
1084,0.469692976976282
1093,0.38588569814926
1101,0.280705361813005
1105,0.261415227904554
1109,1.08803257637003
1132,0.558005552690326
1137,0.115102322330181
1145,0.363047827349555
1149,0.174641958873669
1153,0.130807342539041
1160,0.277080503411476
1169,0.20866286464082
1181,0.327118755227666
1189,0.263287012208494
1192,0.188583192370339
1193,0.328488374150663
1196,0.611619051960656
1212,0.368326836963838
1213,0.0651678946937822
1228,0.416406952899311
1237,0.12753153812097
1240,0.231570847436933
1241,0.225636671829318
1257,0.654241859159521
1272,0.398243283078192
1277,0.251205398422693
1281,0.216828289414319
1285,0.27455881371545
1288,0.188691879141719
1301,0.332639176029178
1304,0.371286194886986
1308,0.228788241778216
1313,0.515255900098652
1321,0.11915280789578
1329,0.0881432462740802
1345,0.586941152385211
1357,0.203472848545269
1365,0.197989704849293
1373,0.0601084304030122
1384,0.330609605208621
1388,0.545005915287932
1389,0.0466916859923562
1401,0.379016144642929
1409,0.106573166336782
1417,0.265906645543914
1432,0.321920439751229
1433,0.181889440242627
1436,0.253765599943358
1453,0.21964111648523
1457,0.68660708382013
1461,0.234266273100011
1477,0.133935359260143
1484,0.394482794527782
1489,0.102061364967751
1497,0.256968019077675
1501,0.109719083421809
1505,0.180964166823333
1528,0.445305108154367
1533,0.320713818376031
1541,0.149165489051995
1544,0.253535830379128
1545,0.210029310068138
1549,0.239119607781573
1564,0.50167459725307
1565,0.167865412984179
1576,0.734656348085353
1577,0.252538131941971
1580,0.397639879479751
1585,0.31803090764985
1589,0.0837331398866948
1592,0.425550288021724
1609,0.192723631939581
1612,0.41315859177517
1621,0.209536596662308
1624,0.374894237349739
1633,0.181940938652653
1637,0.0407584838932382
1640,0.139618310561634
1653,0.107960280972149
1660,0.304142306843897
1673,0.187418696180292
1677,0.10623724076468
1697,0.53900201980464
1709,0.394740410671496
1717,0.119114279216764
1721,0.0883600238113721
1724,0.221600368554876
1736,0.123937678694062
1740,0.383393555506677
1741,0.358532056705646
1753,0.577101002745971
1756,0.567094300460073
1761,0.249219476295315
1765,0.167604419743326
1769,0.149219001134499
1784,0.351915420860153
1785,0.409348431805201
1788,0.555600452111265
1797,0.272083626478625
1829,0.326605654803142
1841,0.64991153863083
1853,0.094443443244583
1857,0.397469965062973
1864,0.702569664689203
1873,0.331169395936337
1880,0.497712033763522
1885,0.116442774231496
1893,0.0452758586803289
1896,0.245341187891613
1897,0.702696329770381
1901,0.0387198300985379
1916,0.596188694115361
1928,0.833087107675751
1929,0.0938519698217013
1932,0.223252016302364
1937,0.675110775469116
1941,0.123065160185177
1945,0.112741807324424
1961,0.176151524080054
1964,0.425463425929363
1973,0.119809448385031
1976,0.168016363368553
1981,0.209588460745918
1985,0.702999584837938
1992,0.270620853081232
2005,0.196995372291571
2008,0.475945835330952
2012,0.663642207944674
2017,0.149290589336508
2029,0.124436851281908
2033,0.832327351571907
2049,0.176945660535378
2069,0.272843821982528
2073,0.147658036357844
2076,0.39534327064796
2077,0.140475118354182
2092,0.303288762345902
2093,0.168909376732053
2105,0.321897714809216
2108,0.372008631161227
2113,0.22183481743684
2117,0.290913781785416
2121,0.188212431171433
2136,0.583725525856122
2137,0.172654517612639
2140,0.588236009061119
2149,0.381927646752397
2157,0.135202281355954
2161,0.0921857425471216
2165,0.146468367445377
2181,0.215307299094804
2188,0.354462007343325
2193,0.703803683681797
2201,0.218792346307113
2216,0.277215590472196
2237,0.180114725535461
2245,0.344972586499007
2248,0.728755183056177
2249,0.186740217258621
2252,0.427699347719179
2253,0.212799997342596
2269,0.050292978846756
2280,0.124123690552538
2281,0.301256620236744
2284,0.40039882367376
2289,0.162073376797054
2293,0.0581883245471568
2296,0.399166865599042
2297,0.097556852813402
2316,0.263166242675476
2328,0.326003316546155
2333,0.0514258265637055
2337,0.455149908170262
2341,0.121595989930184
2344,0.112639187146668
2357,0.382054746003699
2360,0.406934621293055
2364,0.55502592549705
2369,0.141836606143969
2377,0.120692817584742
2381,0.182529244704219
2413,0.0979130314887822
2428,0.452901556683198
2429,0.0839047737106749
2440,0.359173979613095
2444,0.348443460234356
2445,0.360859960493212
2460,0.50622942090959
2465,0.184812342065775
2469,0.253178447408566
2473,0.116027186641197
2488,0.440701527888724
2489,0.608294277099493
2492,0.470957776970984
2501,0.191929418088265
2509,0.169705433802909
2513,0.332276106854392
2517,0.159001789062524
2533,0.115425023873649
2540,0.439509151927429
2545,0.0913934550310564
2553,0.0884150226873497
2557,0.047845399898314
2561,0.297049167423382
2568,0.13401568207813
2577,0.278572118017282
2584,0.309269171364223
2589,0.304550621416054
2604,0.424243821539528
2605,0.0531867639674373
2620,0.333318432287223
2621,0.138869698059802
2632,0.624817677916755
2633,0.191956885949266
2636,0.482976060894927
2641,0.262014517699047
2648,0.490798738413188
2649,0.289331703795758
2665,0.182339141362571
2668,0.50092617056039
2677,0.0450879373456713
2680,0.5292076666254
2685,0.221424745729871
2689,0.102263992649583
2693,0.197913079836006
2696,0.117847449645439
2712,0.327452662053846
2716,0.42120536378869
2721,0.133587597306854
2729,0.264306635529287
2733,0.319037406583137
2737,0.568153911586599
2753,0.0818098624591088
2765,0.137285001740478
2773,0.102030537758479
2777,0.352233923258393
2780,0.380007657822492
2792,0.0970404846596017
2796,0.274735333259623
2797,0.110055593258314
2812,0.502086096840633
2821,0.421928712972276
2840,0.383421187827955
2841,0.0698709725963694
2861,0.0899745144770987
2865,0.0940797183923693
2869,0.164010567986974
2885,0.17645861644084
2892,0.470279265132977
2897,0.741229026924229
2905,0.227584977508076
2909,0.193007458861754
2913,0.0818041842424673
2920,0.155201949484269
2929,0.358830371405547
2936,0.349905476198225
2941,0.183050386335514
2949,0.127125677524337
