5,0.752835378084337,2.32595591239238,3.20499766349237
8,0.447679406273344,1.71896858186553,3.07574204127675
12,0.284699513710138,1.62866200116477,2.58913433910749
13,0.545741857412475,1.76846707801111,2.41680949667933
17,0.460854271514252,1.44642127471333,2.26385780391195
21,0.648560102843092,1.57705867143591,1.99414613331318
24,0.362459189945236,1.68681540885256,1.73292928442182
28,0.527450726492290,1.09362090039340,2.16401006664436
29,0.437869956511337,1.40051659099453,1.99484883227026
37,0.228436294097608,1.27257259166135,2.06640054276552
40,0.700211528082027,0.894611875424010,1.97746762423662
41,0.618474549803984,1.06066778123272,2.00221044537003,2.43459784600465
53,0.386128697267213,0.901306182855614,1.93070064153853
56,0.115847224410039,1.06221719372142,1.71151131997530
57,0.543834405852457,0.986573496669435,1.90363621426781
60,0.307149497246377,0.979577374818255,1.77371729510837
61,0.346467256562301,1.38167319236304,1.70787630311550
65,0.319957451156412,1.19645081010051,1.54453742150652
69,0.595568093594038,0.913955606320215,2.00555831110855,2.14329788026954
73,0.288416088326110,1.09907403715686,1.74699719249642
76,0.351202830674758,1.14156914887356,1.55654874296595
85,0.499487666798280,0.948289064831151,1.88466294797072
89,0.0564345357085591,1.06895677719267,1.67928436872624
92,0.176679009226607,0.695110863285374,1.65438382243427
93,0.255779915110905,0.941136172986464,1.66602116215848
97,0.484077970148028,0.764790036937488,1.79196341363620
101,0.287019940928951,1.23834670526927,1.34481335513973
104,0.376262410002479,0.685453136911272,1.70753493596477
105,0.397237887822012,1.02017901259640,1.61017410486686
109,0.488893022407736,1.04472597078248,1.61315202472567
113,0.544935652354582,0.642323427492232,1.48884812581465
120,0.407122735762219,0.913150565333561,1.44226248265114
124,0.0984112926428938,0.876648129402869,1.66386308697411
129,0.459237131946759,1.07591816879921,1.51336783419860,1.94746967900721
133,0.329599922254141,0.778143286694327,1.65427018941368
136,0.292398627277188,0.800712871474767,1.64498505321475
137,0.496090073607358,0.613737175442562,1.47418312735502
140,0.293621620814112,0.801515853290789,1.44206208219142
141,0.224522312625454,0.978027428277061,1.66943774398226,1.95794041890458
145,0.311191517600262,1.04370382843278,1.49936553767493
149,0.494610250810094,0.928072986144380,1.38074901498519
152,0.341819036238905,0.785796765596149,1.12364631953238
156,0.327457636888759,0.934416165723551,1.43301319668479
157,0.455412052075383,0.703555516861900,1.55383863498909
161,0.220823648966900,0.977262677608918,1.52479215193842,1.91422438400552
168,0.304390339359201,0.638375735780214,1.46802441559104
172,0.234238837088283,0.814645040724164,1.39034998311904
173,0.377185544721428,0.785109943508499,1.38236005258559
177,0.267635476512987,0.704284001394268,1.66528073903450,1.96818579899572
181,0.299716121494257,0.919812572667429,1.50055046607881
184,0.479294850778966,0.750059119237391,1.44470938055982
185,0.286286539252029,0.700617950562903,1.54547453337642,1.89845958430265
188,0.276900462904250,0.683159172845357,1.17123635080630
193,0.253466408996992,0.891890580179801,1.47581435879362
197,0.310608085415980,0.757638755056526,1.40834132888701
201,0.402963400623915,0.884464628972035,1.39172555333311
204,0.358523571352175,0.899325826530705,1.35271108784363
205,0.342451068293682,0.978591425859680,1.39573050989455
213,0.271920210999123,0.742854103673272,1.42983080821799
217,0.388698262657564,0.775253499205859,1.49219449303136
221,0.396171369746057,0.893819643267424,1.18850722505961
229,0.330920073156731,0.864584302479201,1.41830001308952
232,0.270641466472601,0.569856993040978,1.36790564411556
233,0.387505367437011,0.850335881130239,1.13282376132233
236,0.268601830340535,0.620978851357311,1.39520653590928
237,0.349536133522559,0.866482837267104,1.40815854726489
241,0.275516056330838,0.935938328739844,1.55597415944463,1.83221803316140
248,0.439452251442742,0.600243195987505,1.17753712353167
249,0.511515562184118,0.966591955354632,1.23695526343520
257,0.346752071348464,0.626837371408430,1.25263819552312
265,0.271394742079259,0.709025338284969,1.48336317697973
268,0.417014462727468,0.647899898441831,1.13408827017392
269,0.315684386131923,0.665469040142557,1.44636938319465
273,0.111683011999984,0.910116714259776,1.22129199225707
277,0.221398447440154,0.714431797113362,1.58051724974867,1.92532712887476,1.99739872137425
280,0.309819403211020,0.743650044054391,1.16192784336548
281,0.501818396925451,0.822953385031643,1.21624662599203
284,0.440951817716398,0.510741187912165,1.27588688692894
285,0.0997019165637392,0.978234473529460,1.35766734582473
293,0.427057322986129,0.833796719632446,1.11234119600365
296,0.122169849983624,0.804294705952845,1.28661710767745
301,0.355944560431681,0.647923238527021,1.62146828158028,1.82356969505217
305,0.294858245169704,0.862813238955079,1.18145250033486
309,0.351551751764305,0.722871274429957,1.50554310108107,1.85402728903770
312,0.403735083312228,0.751215134585640,0.957745576421590
313,0.181143995722459,0.677631096094317,1.45917727005424
